IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.202.130,8080,0,false,SIN,Asia Pacific,Singapore,63,0.00
47.236.10.100,2082,0,false,SIN,Asia Pacific,Singapore,50,0.00
8.219.191.40,2095,0,false,SIN,Asia Pacific,Singapore,99,0.00
8.222.187.4,2082,0,false,SIN,Asia Pacific,Singapore,94,0.00
47.236.123.133,8080,0,false,SIN,Asia Pacific,Singapore,61,0.00
8.219.189.143,8080,0,false,SIN,Asia Pacific,Singapore,55,0.00
47.236.83.239,2082,0,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.191.40,80,0,false,SIN,Asia Pacific,Singapore,63,0.00
47.236.102.102,2095,2095,false,SIN,Asia Pacific,Singapore,74,0.00
8.222.191.138,8880,8880,false,SIN,Asia Pacific,Singapore,72,0.00
8.219.142.191,2053,0,true,SIN,Asia Pacific,Singapore,60,0.00
47.236.174.206,2082,0,false,SIN,Asia Pacific,Singapore,56,0.00
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,70,0.00
8.219.78.1,80,0,false,SIN,Asia Pacific,Singapore,68,0.00
8.219.139.13,8880,0,false,SIN,Asia Pacific,Singapore,84,0.00
47.76.243.157,80,0,true,SIN,Asia Pacific,Singapore,23,0.00
47.236.165.25,2086,0,false,SIN,Asia Pacific,Singapore,57,0.00
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,63,0.00
47.237.83.20,80,0,false,SIN,Asia Pacific,Singapore,54,0.00
8.222.165.117,2083,0,true,SIN,Asia Pacific,Singapore,73,0.00
47.237.8.82,8880,0,false,SIN,Asia Pacific,Singapore,61,0.00
8.222.179.231,8080,8080,false,SIN,Asia Pacific,Singapore,67,0.00
47.245.96.80,80,80,false,SIN,Asia Pacific,Singapore,81,0.00
8.219.170.232,8880,0,false,SIN,Asia Pacific,Singapore,99,0.00
47.245.105.224,80,0,false,SIN,Asia Pacific,Singapore,80,0.00
8.219.161.129,2095,0,false,SIN,Asia Pacific,Singapore,49,0.00
8.222.146.222,2083,0,true,SIN,Asia Pacific,Singapore,55,0.00
47.245.86.230,2095,0,false,SIN,Asia Pacific,Singapore,56,0.00
47.236.166.131,80,0,false,SIN,Asia Pacific,Singapore,53,0.00
47.238.3.10,80,0,true,SIN,Asia Pacific,Singapore,23,0.00
8.219.132.64,2095,0,false,SIN,Asia Pacific,Singapore,60,0.00
47.237.92.26,2052,2052,false,SIN,Asia Pacific,Singapore,60,0.00
47.236.10.100,80,0,false,SIN,Asia Pacific,Singapore,55,0.00
47.236.145.85,8880,0,false,SIN,Asia Pacific,Singapore,55,0.00
47.237.14.220,80,0,false,SIN,Asia Pacific,Singapore,55,0.00
47.236.253.41,8880,0,false,SIN,Asia Pacific,Singapore,56,0.00
47.236.180.24,2082,0,false,SIN,Asia Pacific,Singapore,55,0.00
